0,1,2,3,4,5,6,7,8,9
0.013315848023644801,-0.3869605192029139,-0.46164993336836607,0.10162283906836134,-0.7678747170446988,1.3137921264394452,-0.9060407309909001,-1.8141235123657329,1.1168842415731808,-0.019046686141180838
1.7112157595352986,-1.1096408472976174,1.0839419002191084,-1.7211465114605162,1.4322353133077155,-0.6701166222982902,-0.15460014781346917,1.1676781415999746,-2.236621515741822,-3.107774879613874
-0.07042992702475864,-0.17218343771005132,0.08733279787492763,1.880810461269598,-1.859057642205093,0.9065426982052581,0.5210727918956746,2.037945005604341,-0.45275925299967007,0.9697038954825062
0.14031088845603598,-0.9883660696272322,1.4560354462886649,-0.5819463680465932,-1.664530462683483,0.2133465637708546,0.1342594664388474,0.4210577213401563,-0.05833801637558506,1.1109932123690167
-0.1572287427144227,1.1296143166785977,0.3280767098450517,0.6468587683608483,0.7533617804705319,-0.44098087046282997,-3.444563825788089,-0.9282806107354138,0.9894145175810035,0.11431460184819715
-1.7921978026380343,0.8297021396352572,0.2766928104842195,0.10941450897718366,-0.10808836243407062,-1.1196358417547774,1.0412186880201233,1.8325465202195603,-0.24494327996346005,0.12734244265376454
0.2673593124354231,-0.8628654888833144,0.3873320055407344,0.34808612050124105,-2.7809558000859975,1.4387156972842523,1.012938464167153,1.0641926524106544,-0.17101249512435898,-0.19692776145776392
-0.2879572507226197,-0.3500372919785803,-1.2633214844116802,-0.4368542852985481,-0.7236083128271765,-0.07733714761696253,-1.5913853550934058,-0.604734739385036,-0.9830417681740853,0.7139531873944153
1.4559582997014395,-0.19058238044265408,0.3848913315984387,0.5004503543061334,0.13025875846864973,1.3130725607207958,-0.11606809423883957,0.783599533781894,0.20603516046062145,-0.22120792535711348
-0.04161545200540591,0.44267107056531557,0.8751885543465293,-0.07727236579416619,-0.6996901147829772,-1.5414794473556317,-1.052842681279437,0.16441814817930342,0.4697014533552616,0.14356876284358605
0.2329095228023956,-0.48372162189233364,1.9655444081646585,1.0458867986944251,-0.8538664370217415,-0.5472515939153255,-0.6645071197755896,-0.4024962027384427,-0.8792530811627101,-0.4137134138394096
0.21818328011820073,-0.6874638498768225,0.05697905807169799,-0.6195868750395195,-1.0436012826874959,0.581635511616282,-0.7749067382142943,-0.009964277996708596,-1.1753046362666681,-1.2407730039825402
0.014351839246425845,-0.41264699378416025,-0.8812680272178423,-0.29276917760311655,-0.4689363529834222,-0.5449680139435984,0.8580554733977777,-1.9860581898574012,-1.222752340892891,0.328801916937822
-1.6390417146404574,-1.7282682571528114,0.4717161815143794,-0.938787445247466,0.01444864795864454,-1.3174749145594458,-0.7164153053818326,-0.8465487507419762,-0.1542648703176312,1.111420899955672
1.2100945289885112,1.954509781507874,0.74716658040276,0.5477382275947336,2.3441735468631104,-1.657850690002831,-0.4070865398336933,0.8829872467595151,-0.9061884644303744,1.2967803879201807
-0.9631160739213384,0.5414244805563595,0.4100216396963846,2.194411600711388,-0.831390399690779,-0.5442226446258595,-1.1745269989702316,-0.3804748497503997,-0.637786256640952,0.9097665084135189
-0.3966821452875161,0.4610351028919388,-0.6587248454514093,-1.431038314099783,2.0373162294358553,0.04559754944337535,0.0067190702418247535,-2.680235219678972,0.8336159733574604,0.5613349270688702
0.5967299625878646,-0.08568588795037362,-1.056965371230719,0.46445172600945783,0.14553741544431187,0.5033884750203014,-1.2553067813120908,2.805858857797794,-0.29198574531828914,-1.3359588818731554
0.13944730725831953,1.1812622815147338,0.2359548656690532,-0.6776299555341949,-0.38232809035065873,0.4951377611938083,-0.21794749403207356,-0.49598990866156695,1.4000640723453215,-0.9965218704982876
0.6889638658699702,-2.1159685481521544,-0.2759508494619094,0.6380457461366706,-1.383602692921224,0.3868815323497591,0.28037079165208284,0.3082810190620618,-0.7060318734032721,-2.2363952488684435
1.7154767142914416,0.6274960884291397,0.2645988009727727,0.3552698632265351,-1.5581992847437431,-0.027651038695744035,-1.3852851351354643,-0.3411225125995943,0.4818480851696534,0.9461291564162262
-2.433877557117318,1.7364151353957276,-0.20264309937493352,-0.9888831924167423,0.6807950083451068,-1.498202860309567,0.1259634070143976,-0.8967525439864891,-0.3342149593768455,1.2504641251459205
-0.7653876896383802,-0.6537226741711091,-0.3982554680909052,-1.0795426281059766,-1.0060445365182507,0.14338235734120228,0.04693184987648576,-1.5105239197624836,-0.3275042009208785,1.373561489680503
-3.6175888963006635,-0.8124705922392902,2.5541946090060237,0.6084730456569287,-0.4165104746195116,1.315054482937783,-0.718412409535769,-0.817525138333956,-0.7539937968682596,0.3493387094828744
-0.014506661144303703,0.2964041048069892,-1.667105518363744,1.9435420241246295,-1.4520581002975166,-0.6085452716069764,-0.19832808187664425,0.9370957057777434,1.480003552127165,0.8076550839431563
1.3941453772145664,1.2994322047606937,-0.9997938982798203,-0.4146507146020862,0.27244378355236976,0.12397356321110463,2.1933477687930987,-1.9004758800728738,-0.25124102271313525,0.17640618222830512
-0.12840959671755894,-0.8674992665739031,-1.0005282384710248,0.49421375936049106,-0.6382241893915448,-0.5386709947836795,3.004205063645991,0.02279191640327299,-0.608871542651677,0.2938335851032864
0.9434556745518643,-0.42177087311711847,-0.386424641000913,-0.10468200277649516,0.822870279264659,1.2295141943869918,-1.4719083960002355,0.07494604070037106,0.5722494080359658,0.818668070755417
0.8848374465601664,1.4554868316414897,0.49841657017892765,0.5088535650123297,1.2785345783442073,-0.3834128461501408,0.5812442358812984,-0.27443924961056365,0.5723677409799217,-0.8598971423760268
2.1198444514860744,1.979895061376765,0.9122268654888193,0.1372721124539363,0.5144463829089271,-1.223399991696404,0.5296550594458973,0.3535348460687228,0.8696234453389421,0.20159663297589303
1.3611301396670548,-0.08389827402827994,2.413805315165256,-0.7117384800280442,0.926038903812759,-0.5828747905802348,-1.3430435654304094,-0.9635868375371989,0.6536897352733765,-1.717163719914235
-0.7228400470272622,-0.04893522086375081,0.8761292753317619,-1.0680499209687377,0.23896535655711967,-0.3003975390584234,-1.4956402772634174,-0.9660168771145426,-0.4448190449518809,-0.3292272479046939
-1.151218774417516,1.3024024386501205,0.9295647075540222,-1.0554980669538392,-0.41164011682701873,1.0401029508905226,-0.8767426594863511,-0.2493630836520676,-0.9167658308117197,0.08705965946590416
1.2925222613960379,0.41706981782768493,-0.857794524500678,-0.32696988824474876,-0.8369825855109861,0.4284958489322133,-1.73656640016414,-0.6891083154009479,0.09425287832223345,-0.7104554598152609
2.3403792176969285,0.47163996398557756,-0.28093254425865466,1.0806960170687043,0.4634636366234325,-1.153125314166412,1.578446436606669,0.0328833585750351,0.1898526174229888,0.2478591553372276
0.7585368193767021,2.150136781617283,0.18929614191924604,0.6124006769229493,-0.19554729254319944,0.2824463429641877,1.1298368197699626,1.2310075005894483,-1.4556820139498607,-1.2684934683576068
